,generation,fitness
3915,157,552
3916,157,552
3917,157,1640
3918,157,680
3919,157,552
3920,157,248
3921,157,552
3922,157,1736
3923,157,1640
3924,157,552
3925,158,2472
3926,158,2472
3927,158,552
3928,158,552
3929,158,1736
3930,158,2040
3931,158,1560
3932,158,680
3933,158,440
3934,158,552
3935,158,2432
3936,158,1640
3937,158,1640
3938,158,552
3939,158,552
3940,158,552
3941,158,248
3942,158,1640
3943,158,552
3944,158,552
3945,158,552
3946,158,1736
3947,158,552
3948,158,552
3949,158,248
3950,159,2080
3951,159,2184
3952,159,552
3953,159,552
3954,159,2472
3955,159,88
3956,159,1560
3957,159,552
3958,159,2040
3959,159,552
3960,159,552
3961,159,552
3962,159,680
3963,159,552
3964,159,1640
3965,159,592
3966,159,552
3967,159,552
3968,159,1736
3969,159,552
3970,159,248
3971,159,552
3972,159,1736
3973,159,552
3974,159,592
3975,160,2472
3976,160,2080
3977,160,1640
3978,160,552
3979,160,1736
3980,160,552
3981,160,552
3982,160,552
3983,160,552
3984,160,552
3985,160,552
3986,160,1560
3987,160,2472
3988,160,1736
3989,160,1736
3990,160,680
3991,160,552
3992,160,1736
3993,160,552
3994,160,1640
3995,160,2432
3996,160,552
3997,160,2472
3998,160,552
3999,160,1736
4000,161,2192
4001,161,2472
4002,161,680
4003,161,1736
4004,161,552
4005,161,552
4006,161,2432
4007,161,1736
4008,161,552
4009,161,1736
4010,161,552
4011,161,680
4012,161,552
4013,161,552
4014,161,552
4015,161,2432
4016,161,552
4017,161,552
4018,161,680
4019,161,552
4020,161,2472
4021,161,552
4022,161,1736
4023,161,552
4024,161,680
4025,162,2472
4026,162,2472
4027,162,2472
4028,162,592
4029,162,552
4030,162,552
4031,162,552
4032,162,1640
4033,162,680
4034,162,552
4035,162,552
4036,162,1640
4037,162,1640
4038,162,680
4039,162,1736
4040,162,0
4041,162,248
4042,162,552
4043,162,552
4044,162,552
4045,162,552
4046,162,680
4047,162,552
4048,162,552
4049,162,552
4050,163,2472
4051,163,2472
4052,163,680
4053,163,552
4054,163,552
4055,163,552
4056,163,552
4057,163,680
4058,163,1640
4059,163,552
4060,163,680
4061,163,256
4062,163,552
4063,163,248
4064,163,552
4065,163,552
4066,163,552
4067,163,552
4068,163,552
4069,163,552
4070,163,552
4071,163,1640
4072,163,0
4073,163,2184
4074,163,680
4075,164,2472
4076,164,2472
4077,164,1640
4078,164,680
4079,164,552
4080,164,552
4081,164,552
4082,164,2472
4083,164,552
4084,164,1640
4085,164,552
4086,164,552
4087,164,0
4088,164,552
4089,164,2432
4090,164,248
4091,164,552
4092,164,680
4093,164,552
4094,164,680
4095,164,552
4096,164,552
4097,164,552
4098,164,2472
4099,164,552
4100,165,2472
4101,165,2472
4102,165,552
4103,165,552
4104,165,552
4105,165,552
4106,165,552
4107,165,552
4108,165,552
4109,165,552
4110,165,2040
4111,165,552
4112,165,0
4113,165,0
4114,165,552
4115,165,552
4116,165,552
4117,165,2472
4118,165,552
4119,165,552
4120,165,680
4121,165,464
4122,165,2472
4123,165,2472
4124,165,552
4125,166,2472
4126,166,2472
4127,166,0
4128,166,2472
4129,166,552
4130,166,680
4131,166,552
4132,166,552
4133,166,552
4134,166,552
4135,166,552
4136,166,0
4137,166,552
4138,166,552
4139,166,1640
4140,166,680
4141,166,2040
4142,166,552
4143,166,592
4144,166,2472
4145,166,552
4146,166,552
4147,166,1736
4148,166,680
4149,166,2472
4150,167,2472
4151,167,2472
4152,167,680
4153,167,2040
4154,167,2472
4155,167,552
4156,167,2432
4157,167,680
4158,167,552
4159,167,0
4160,167,2472
4161,167,1736
4162,167,552
4163,167,680
4164,167,552
4165,167,680
4166,167,2040
4167,167,0
4168,167,248
4169,167,552
4170,167,680
4171,167,680
4172,167,1736
4173,167,680
4174,167,552
4175,168,2472
4176,168,2176
4177,168,1640
4178,168,2040
4179,168,552
4180,168,552
4181,168,680
4182,168,552
4183,168,2040
4184,168,1736
4185,168,552
4186,168,552
4187,168,552
4188,168,552
4189,168,1736
4190,168,552
4191,168,552
4192,168,552
4193,168,552
4194,168,552
4195,168,680
4196,168,552
4197,168,552
4198,168,552
4199,168,2472
4200,169,2472
4201,169,2472
4202,169,248
4203,169,552
4204,169,552
4205,169,552
4206,169,552
4207,169,1736
4208,169,552
4209,169,552
4210,169,552
4211,169,552
4212,169,552
4213,169,680
4214,169,552
4215,169,552
4216,169,552
4217,169,680
4218,169,680
4219,169,248
4220,169,552
4221,169,680
4222,169,552
4223,169,552
4224,169,552
4225,170,2472
4226,170,2472
4227,170,552
4228,170,552
4229,170,552
4230,170,2472
4231,170,552
4232,170,552
4233,170,1736
4234,170,552
4235,170,552
4236,170,552
4237,170,552
4238,170,680
4239,170,552
4240,170,552
4241,170,552
4242,170,552
4243,170,680
4244,170,552
4245,170,680
4246,170,2040
4247,170,680
4248,170,552
4249,170,1736
4250,171,2472
4251,171,2472
4252,171,2432
4253,171,552
4254,171,552
4255,171,552
4256,171,552
4257,171,552
4258,171,248
4259,171,680
4260,171,552
4261,171,680
4262,171,1736
4263,171,248
4264,171,552
4265,171,1736
4266,171,248
4267,171,2040
4268,171,680
4269,171,552
4270,171,1640
4271,171,552
4272,171,0
4273,171,248
4274,171,552
4275,172,2472
4276,172,2472
4277,172,552
4278,172,2472
4279,172,1640
4280,172,552
4281,172,0
4282,172,552
4283,172,552
4284,172,680
4285,172,552
4286,172,552
4287,172,552
4288,172,680
4289,172,552
4290,172,552
4291,172,552
4292,172,2472
4293,172,680
4294,172,2472
4295,172,552
4296,172,552
4297,172,552
4298,172,680
4299,172,552
4300,173,2472
4301,173,2472
4302,173,552
4303,173,2432
4304,173,552
4305,173,680
4306,173,552
4307,173,552
4308,173,552
4309,173,552
4310,173,552
4311,173,552
4312,173,680
4313,173,552
4314,173,680
4315,173,552
4316,173,552
4317,173,552
4318,173,552
4319,173,2472
4320,173,552
4321,173,1736
4322,173,2432
4323,173,552
4324,173,552
4325,174,2472
4326,174,2472
4327,174,552
4328,174,552
4329,174,552
4330,174,552
4331,174,552
4332,174,1736
4333,174,552
4334,174,552
4335,174,552
4336,174,680
4337,174,552
4338,174,2472
4339,174,552
4340,174,680
4341,174,2432
4342,174,2432
4343,174,552
4344,174,2472
4345,174,504
4346,174,680
4347,174,552
4348,174,552
4349,174,552
4350,175,2080
4351,175,2472
4352,175,2472
4353,175,552
4354,175,552
4355,175,2040
4356,175,552
4357,175,552
4358,175,552
4359,175,1640
4360,175,680
4361,175,552
4362,175,552
4363,175,2472
4364,175,552
4365,175,552
4366,175,552
4367,175,552
4368,175,680
4369,175,552
4370,175,552
4371,175,552
4372,175,1640
4373,175,680
4374,175,1640
4375,176,2472
4376,176,2472
4377,176,552
4378,176,552
4379,176,552
4380,176,552
4381,176,552
4382,176,552
4383,176,552
4384,176,592
4385,176,552
4386,176,552
4387,176,552
4388,176,1640
4389,176,552
4390,176,552
4391,176,552
4392,176,552
4393,176,552
4394,176,552
4395,176,552
4396,176,2472
4397,176,552
4398,176,552
4399,176,1640
4400,177,2080
4401,177,2472
4402,177,552
4403,177,680
4404,177,552
4405,177,552
4406,177,680
4407,177,552
4408,177,680
4409,177,0
4410,177,552
4411,177,552
4412,177,552
4413,177,2472
4414,177,552
4415,177,552
4416,177,592
4417,177,552
4418,177,552
4419,177,552
4420,177,552
4421,177,552
4422,177,552
4423,177,552
4424,177,1640
4425,178,2472
4426,178,2472
4427,178,2472
4428,178,552
4429,178,552
4430,178,552
4431,178,552
4432,178,552
4433,178,472
4434,178,552
4435,178,552
4436,178,680
4437,178,552
4438,178,1736
4439,178,552
4440,178,2472
4441,178,440
4442,178,552
4443,178,1640
4444,178,1736
4445,178,680
4446,178,552
4447,178,552
4448,178,552
4449,178,552
4450,179,2472
4451,179,2472
4452,179,552
4453,179,552
4454,179,552
4455,179,552
4456,179,680
4457,179,552
4458,179,680
4459,179,680
4460,179,552
4461,179,552
4462,179,552
4463,179,552
4464,179,552
4465,179,552
4466,179,552
4467,179,680
4468,179,552
4469,179,552
4470,179,552
4471,179,552
4472,179,552
4473,179,592
4474,179,552
4475,180,2472
4476,180,2472
4477,180,248
4478,180,552
4479,180,552
4480,180,248
4481,180,552
4482,180,552
4483,180,0
4484,180,552
4485,180,552
4486,180,592
4487,180,248
4488,180,552
4489,180,552
4490,180,552
4491,180,680
4492,180,2472
4493,180,552
4494,180,552
4495,180,552
4496,180,552
4497,180,680
4498,180,552
4499,180,680
4500,181,2080
4501,181,2472
4502,181,0
4503,181,552
4504,181,552
4505,181,552
4506,181,680
4507,181,680
4508,181,552
4509,181,552
4510,181,552
4511,181,552
4512,181,552
4513,181,552
4514,181,552
4515,181,680
4516,181,680
4517,181,552
4518,181,552
4519,181,552
4520,181,2432
4521,181,552
4522,181,552
4523,181,552
4524,181,552
4525,182,2080
4526,182,2040
4527,182,680
4528,182,552
4529,182,552
4530,182,552
4531,182,552
4532,182,552
4533,182,552
4534,182,552
4535,182,0
4536,182,552
4537,182,552
4538,182,2472
4539,182,552
4540,182,552
4541,182,552
4542,182,552
4543,182,552
4544,182,552
4545,182,552
4546,182,680
4547,182,1640
4548,182,552
4549,182,552
4550,183,2472
4551,183,2472
4552,183,552
4553,183,552
4554,183,552
4555,183,552
4556,183,552
4557,183,552
4558,183,552
4559,183,552
4560,183,552
4561,183,256
4562,183,552
4563,183,552
4564,183,552
4565,183,552
4566,183,552
4567,183,680
4568,183,552
4569,183,552
4570,183,552
4571,183,552
4572,183,552
4573,183,552
4574,183,552
4575,184,2472
4576,184,2472
4577,184,552
4578,184,552
4579,184,552
4580,184,552
4581,184,552
4582,184,552
4583,184,552
4584,184,552
4585,184,552
4586,184,680
4587,184,552
4588,184,552
4589,184,552
4590,184,552
4591,184,552
4592,184,552
4593,184,552
4594,184,552
4595,184,2472
4596,184,552
4597,184,2080
4598,184,552
4599,184,552
4600,185,2472
4601,185,2472
4602,185,552
4603,185,552
4604,185,552
4605,185,552
4606,185,680
4607,185,680
4608,185,552
4609,185,552
4610,185,552
4611,185,552
4612,185,552
4613,185,552
4614,185,552
4615,185,552
4616,185,680
4617,185,552
4618,185,0
4619,185,552
4620,185,552
4621,185,552
4622,185,552
4623,185,552
4624,185,552
4625,186,2080
4626,186,2472
4627,186,552
4628,186,552
4629,186,552
4630,186,552
4631,186,552
4632,186,552
4633,186,552
4634,186,552
4635,186,552
4636,186,2040
4637,186,680
4638,186,552
4639,186,552
4640,186,680
4641,186,552
4642,186,552
4643,186,552
4644,186,8
4645,186,552
4646,186,552
4647,186,552
4648,186,552
4649,186,552
4650,187,2472
4651,187,2472
4652,187,552
4653,187,552
4654,187,680
4655,187,552
4656,187,552
4657,187,680
4658,187,552
4659,187,552
4660,187,552
4661,187,552
4662,187,552
4663,187,552
4664,187,680
4665,187,552
4666,187,552
4667,187,552
4668,187,1640
4669,187,552
4670,187,552
4671,187,552
4672,187,552
4673,187,552
4674,187,680
4675,188,2472
4676,188,2472
4677,188,552
4678,188,552
4679,188,552
4680,188,552
4681,188,0
4682,188,552
4683,188,552
4684,188,552
4685,188,552
4686,188,552
4687,188,552
4688,188,320
4689,188,552
4690,188,552
4691,188,552
4692,188,552
4693,188,552
4694,188,552
4695,188,680
4696,188,552
4697,188,552
4698,188,552
4699,188,552
4700,189,2472
4701,189,2472
4702,189,552
4703,189,552
4704,189,256
4705,189,552
4706,189,552
4707,189,680
4708,189,680
4709,189,552
4710,189,552
4711,189,2472
4712,189,552
4713,189,552
4714,189,552
4715,189,552
4716,189,552
4717,189,552
4718,189,144
4719,189,552
4720,189,552
4721,189,552
4722,189,552
4723,189,552
4724,189,552
4725,190,2472
4726,190,2472
4727,190,552
4728,190,552
4729,190,552
4730,190,680
4731,190,552
4732,190,680
4733,190,552
4734,190,552
4735,190,680
4736,190,680
4737,190,552
4738,190,552
4739,190,552
4740,190,552
4741,190,552
4742,190,552
4743,190,552
4744,190,472
4745,190,680
4746,190,680
4747,190,552
4748,190,552
4749,190,552
4750,191,2472
4751,191,2472
4752,191,552
4753,191,680
4754,191,552
4755,191,552
4756,191,552
4757,191,552
4758,191,0
4759,191,552
4760,191,680
4761,191,552
4762,191,552
4763,191,552
4764,191,552
4765,191,552
4766,191,552
4767,191,680
4768,191,552
4769,191,552
4770,191,552
4771,191,680
4772,191,592
4773,191,552
4774,191,680
4775,192,2472
4776,192,2472
4777,192,552
4778,192,552
4779,192,552
4780,192,552
4781,192,552
4782,192,552
4783,192,680
4784,192,552
4785,192,552
4786,192,552
4787,192,552
4788,192,1640
4789,192,552
4790,192,552
4791,192,552
4792,192,680
4793,192,2472
4794,192,680
4795,192,552
4796,192,680
4797,192,2432
4798,192,2472
4799,192,552
4800,193,2472
4801,193,2472
4802,193,552
4803,193,552
4804,193,552
4805,193,552
4806,193,552
4807,193,680
4808,193,552
4809,193,1640
4810,193,552
4811,193,0
4812,193,680
4813,193,552
4814,193,552
4815,193,552
4816,193,552
4817,193,552
4818,193,552
4819,193,680
4820,193,552
4821,193,552
4822,193,680
4823,193,552
4824,193,552
4825,194,2472
4826,194,2080
4827,194,552
4828,194,552
4829,194,680
4830,194,680
4831,194,24
4832,194,552
4833,194,680
4834,194,552
4835,194,552
4836,194,1736
4837,194,552
4838,194,552
4839,194,552
4840,194,552
4841,194,552
4842,194,552
4843,194,552
4844,194,680
4845,194,552
4846,194,552
4847,194,0
4848,194,1640
4849,194,680
4850,195,2472
4851,195,2472
4852,195,552
4853,195,2432
4854,195,552
4855,195,552
4856,195,264
4857,195,552
4858,195,552
4859,195,552
4860,195,2472
4861,195,552
4862,195,552
4863,195,552
4864,195,680
4865,195,552
4866,195,680
4867,195,552
4868,195,552
4869,195,552
4870,195,552
4871,195,0
4872,195,552
4873,195,552
4874,195,552
4875,196,2472
4876,196,2472
4877,196,552
4878,196,552
4879,196,552
4880,196,680
4881,196,2472
4882,196,552
4883,196,552
4884,196,552
4885,196,552
4886,196,680
4887,196,552
4888,196,0
4889,196,2472
4890,196,552
4891,196,552
4892,196,0
4893,196,552
4894,196,552
4895,196,680
4896,196,552
4897,196,2432
4898,196,552
4899,196,552
4900,197,2472
4901,197,2472
4902,197,552
4903,197,1640
4904,197,552
4905,197,552
4906,197,0
4907,197,552
4908,197,2472
4909,197,680
4910,197,552
4911,197,552
4912,197,552
4913,197,552
4914,197,680
4915,197,552
4916,197,552
4917,197,552
4918,197,2472
4919,197,552
4920,197,552
4921,197,552
4922,197,0
4923,197,552
4924,197,552
4925,198,2472
4926,198,2472
4927,198,680
4928,198,552
4929,198,552
4930,198,552
4931,198,2472
4932,198,552
4933,198,680
4934,198,680
4935,198,680
4936,198,680
4937,198,552
4938,198,552
4939,198,680
4940,198,552
4941,198,552
4942,198,552
4943,198,552
4944,198,552
4945,198,552
4946,198,680
4947,198,552
4948,198,296
4949,198,552
4950,199,2472
4951,199,2472
4952,199,552
4953,199,552
4954,199,552
4955,199,552
4956,199,0
4957,199,680
4958,199,0
4959,199,552
4960,199,552
4961,199,552
4962,199,0
4963,199,680
4964,199,552
4965,199,552
4966,199,0
4967,199,680
4968,199,552
4969,199,552
4970,199,552
4971,199,552
4972,199,552
4973,199,552
4974,199,552
4975,200,2472
4976,200,2472
4977,200,552
4978,200,680
4979,200,680
4980,200,552
4981,200,552
4982,200,552
4983,200,552
4984,200,552
4985,200,552
4986,200,552
4987,200,552
4988,200,552
4989,200,680
4990,200,680
4991,200,552
4992,200,552
4993,200,552
4994,200,680
4995,200,552
4996,200,552
4997,200,552
4998,200,680
4999,200,552
