,generation,fitness
3847,154,1448
3848,154,584
3849,154,1248
3850,155,1448
3851,155,1448
3852,155,608
3853,155,1248
3854,155,608
3855,155,584
3856,155,1448
3857,155,1448
3858,155,1248
3859,155,1448
3860,155,608
3861,155,608
3862,155,1248
3863,155,1248
3864,155,1096
3865,155,680
3866,155,608
3867,155,1448
3868,155,608
3869,155,608
3870,155,1248
3871,155,1248
3872,155,1248
3873,155,1248
3874,155,1248
3875,156,1448
3876,156,1448
3877,156,1248
3878,156,1448
3879,156,1304
3880,156,1248
3881,156,1248
3882,156,1248
3883,156,1248
3884,156,1248
3885,156,608
3886,156,680
3887,156,1248
3888,156,1448
3889,156,680
3890,156,1448
3891,156,1448
3892,156,1448
3893,156,1448
3894,156,608
3895,156,1448
3896,156,0
3897,156,1248
3898,156,1448
3899,156,608
3900,157,1448
3901,157,1448
3902,157,512
3903,157,608
3904,157,248
3905,157,584
3906,157,1448
3907,157,608
3908,157,512
3909,157,608
3910,157,1248
3911,157,1248
3912,157,1448
3913,157,1448
3914,157,1248
3915,157,680
3916,157,608
3917,157,1448
3918,157,1448
3919,157,1448
3920,157,608
3921,157,1448
3922,157,1448
3923,157,608
3924,157,1248
3925,158,1448
3926,158,1448
3927,158,1248
3928,158,608
3929,158,1448
3930,158,1448
3931,158,608
3932,158,1448
3933,158,1448
3934,158,1448
3935,158,248
3936,158,1248
3937,158,1448
3938,158,1448
3939,158,584
3940,158,512
3941,158,1248
3942,158,608
3943,158,1448
3944,158,608
3945,158,680
3946,158,1448
3947,158,1448
3948,158,608
3949,158,608
3950,159,1448
3951,159,1448
3952,159,584
3953,159,512
3954,159,512
3955,159,1448
3956,159,1448
3957,159,1248
3958,159,1448
3959,159,680
3960,159,1448
3961,159,1248
3962,159,1448
3963,159,1448
3964,159,1448
3965,159,608
3966,159,1248
3967,159,584
3968,159,1448
3969,159,1448
3970,159,1248
3971,159,1248
3972,159,584
3973,159,1248
3974,159,1448
3975,160,1448
3976,160,1448
3977,160,1448
3978,160,608
3979,160,1448
3980,160,1448
3981,160,1248
3982,160,1448
3983,160,1448
3984,160,608
3985,160,608
3986,160,1248
3987,160,1448
3988,160,608
3989,160,584
3990,160,1448
3991,160,680
3992,160,512
3993,160,1448
3994,160,1448
3995,160,1448
3996,160,512
3997,160,608
3998,160,1448
3999,160,680
4000,161,1448
4001,161,1448
4002,161,680
4003,161,1248
4004,161,1448
4005,161,1448
4006,161,1248
4007,161,512
4008,161,584
4009,161,1248
4010,161,608
4011,161,1248
4012,161,1248
4013,161,1448
4014,161,248
4015,161,1448
4016,161,680
4017,161,584
4018,161,608
4019,161,608
4020,161,680
4021,161,1448
4022,161,608
4023,161,584
4024,161,1248
4025,162,1448
4026,162,1448
4027,162,584
4028,162,608
4029,162,1448
4030,162,1448
4031,162,1448
4032,162,608
4033,162,1448
4034,162,1448
4035,162,1248
4036,162,608
4037,162,1448
4038,162,1448
4039,162,1448
4040,162,512
4041,162,1448
4042,162,1248
4043,162,512
4044,162,608
4045,162,680
4046,162,1448
4047,162,1248
4048,162,608
4049,162,512
4050,163,1448
4051,163,1448
4052,163,1448
4053,163,1448
4054,163,584
4055,163,1448
4056,163,1448
4057,163,1248
4058,163,1248
4059,163,1248
4060,163,1448
4061,163,1448
4062,163,1248
4063,163,1248
4064,163,584
4065,163,248
4066,163,512
4067,163,1448
4068,163,608
4069,163,680
4070,163,608
4071,163,1448
4072,163,1448
4073,163,1448
4074,163,1448
4075,164,1448
4076,164,1448
4077,164,1248
4078,164,1448
4079,164,1248
4080,164,1448
4081,164,1448
4082,164,1248
4083,164,248
4084,164,680
4085,164,1448
4086,164,512
4087,164,1448
4088,164,1248
4089,164,512
4090,164,1248
4091,164,1448
4092,164,1448
4093,164,680
4094,164,1448
4095,164,608
4096,164,1248
4097,164,1248
4098,164,1448
4099,164,512
4100,165,1448
4101,165,1448
4102,165,584
4103,165,608
4104,165,1448
4105,165,1248
4106,165,1448
4107,165,512
4108,165,512
4109,165,680
4110,165,1248
4111,165,1248
4112,165,1448
4113,165,1448
4114,165,1248
4115,165,1448
4116,165,608
4117,165,1448
4118,165,1248
4119,165,608
4120,165,512
4121,165,1248
4122,165,512
4123,165,608
4124,165,1448
4125,166,1448
4126,166,1448
4127,166,248
4128,166,608
4129,166,1448
4130,166,1248
4131,166,584
4132,166,680
4133,166,680
4134,166,1448
4135,166,1248
4136,166,608
4137,166,1448
4138,166,584
4139,166,512
4140,166,1448
4141,166,608
4142,166,1448
4143,166,1248
4144,166,1248
4145,166,1248
4146,166,512
4147,166,584
4148,166,1448
4149,166,1448
4150,167,1448
4151,167,1448
4152,167,608
4153,167,248
4154,167,584
4155,167,608
4156,167,1448
4157,167,1448
4158,167,1248
4159,167,1248
4160,167,584
4161,167,1248
4162,167,248
4163,167,512
4164,167,608
4165,167,1448
4166,167,248
4167,167,1448
4168,167,680
4169,167,680
4170,167,1248
4171,167,608
4172,167,1248
4173,167,608
4174,167,584
4175,168,1448
4176,168,1448
4177,168,1248
4178,168,608
4179,168,1248
4180,168,584
4181,168,1448
4182,168,608
4183,168,1448
4184,168,1448
4185,168,608
4186,168,1448
4187,168,1248
4188,168,608
4189,168,1248
4190,168,1248
4191,168,608
4192,168,608
4193,168,608
4194,168,1248
4195,168,1448
4196,168,1248
4197,168,584
4198,168,608
4199,168,1248
4200,169,1448
4201,169,1448
4202,169,1248
4203,169,248
4204,169,1448
4205,169,608
4206,169,1248
4207,169,680
4208,169,1448
4209,169,1448
4210,169,608
4211,169,608
4212,169,608
4213,169,1248
4214,169,584
4215,169,1448
4216,169,1248
4217,169,608
4218,169,1448
4219,169,584
4220,169,1448
4221,169,1448
4222,169,680
4223,169,680
4224,169,1248
4225,170,1448
4226,170,1448
4227,170,1248
4228,170,680
4229,170,608
4230,170,1448
4231,170,1448
4232,170,248
4233,170,1248
4234,170,512
4235,170,680
4236,170,608
4237,170,512
4238,170,608
4239,170,1248
4240,170,512
4241,170,1448
4242,170,1248
4243,170,608
4244,170,584
4245,170,680
4246,170,1448
4247,170,1448
4248,170,608
4249,170,608
4250,171,1448
4251,171,1448
4252,171,608
4253,171,1248
4254,171,680
4255,171,1448
4256,171,1248
4257,171,584
4258,171,680
4259,171,1448
4260,171,608
4261,171,1248
4262,171,584
4263,171,1448
4264,171,1448
4265,171,1248
4266,171,1248
4267,171,1448
4268,171,1448
4269,171,1448
4270,171,1448
4271,171,1448
4272,171,1448
4273,171,1248
4274,171,608
4275,172,1448
4276,172,1448
4277,172,608
4278,172,1248
4279,172,1448
4280,172,608
4281,172,1248
4282,172,1248
4283,172,1448
4284,172,1248
4285,172,1448
4286,172,1248
4287,172,1448
4288,172,608
4289,172,1448
4290,172,680
4291,172,584
4292,172,608
4293,172,608
4294,172,1248
4295,172,1248
4296,172,1448
4297,172,1448
4298,172,584
4299,172,608
4300,173,1448
4301,173,1448
4302,173,1248
4303,173,1448
4304,173,608
4305,173,1448
4306,173,680
4307,173,1448
4308,173,1448
4309,173,584
4310,173,1448
4311,173,1248
4312,173,584
4313,173,608
4314,173,512
4315,173,1448
4316,173,584
4317,173,1248
4318,173,608
4319,173,584
4320,173,584
4321,173,608
4322,173,1448
4323,173,1448
4324,173,1248
4325,174,1448
4326,174,1448
4327,174,1448
4328,174,1248
4329,174,584
4330,174,680
4331,174,1448
4332,174,680
4333,174,1448
4334,174,1448
4335,174,584
4336,174,1448
4337,174,608
4338,174,1248
4339,174,1448
4340,174,1248
4341,174,512
4342,174,1448
4343,174,1448
4344,174,1248
4345,174,1248
4346,174,1448
4347,174,584
4348,174,1448
4349,174,1448
4350,175,1448
4351,175,1448
4352,175,608
4353,175,584
4354,175,1248
4355,175,608
4356,175,584
4357,175,1448
4358,175,1448
4359,175,1448
4360,175,512
4361,175,680
4362,175,584
4363,175,1248
4364,175,1448
4365,175,1448
4366,175,512
4367,175,608
4368,175,1248
4369,175,608
4370,175,584
4371,175,248
4372,175,584
4373,175,1448
4374,175,608
4375,176,1448
4376,176,1448
4377,176,608
4378,176,608
4379,176,1248
4380,176,1448
4381,176,608
4382,176,512
4383,176,1448
4384,176,584
4385,176,584
4386,176,1248
4387,176,680
4388,176,680
4389,176,584
4390,176,608
4391,176,1448
4392,176,1448
4393,176,512
4394,176,584
4395,176,248
4396,176,1248
4397,176,1248
4398,176,512
4399,176,1448
4400,177,1448
4401,177,1448
4402,177,1448
4403,177,1448
4404,177,1248
4405,177,608
4406,177,1248
4407,177,608
4408,177,1248
4409,177,584
4410,177,1448
4411,177,584
4412,177,1248
4413,177,1248
4414,177,584
4415,177,1248
4416,177,680
4417,177,1248
4418,177,1448
4419,177,1448
4420,177,1248
4421,177,1448
4422,177,584
4423,177,248
4424,177,680
4425,178,1448
4426,178,1448
4427,178,512
4428,178,608
4429,178,608
4430,178,1448
4431,178,1248
4432,178,608
4433,178,584
4434,178,608
4435,178,1448
4436,178,680
4437,178,1448
4438,178,608
4439,178,1448
4440,178,1448
4441,178,608
4442,178,608
4443,178,1448
4444,178,1248
4445,178,1448
4446,178,584
4447,178,584
4448,178,608
4449,178,1248
4450,179,1448
4451,179,1448
4452,179,584
4453,179,1448
4454,179,680
4455,179,608
4456,179,1448
4457,179,608
4458,179,1248
4459,179,680
4460,179,680
4461,179,1448
4462,179,1248
4463,179,248
4464,179,512
4465,179,1448
4466,179,1248
4467,179,1448
4468,179,1248
4469,179,1248
4470,179,1448
4471,179,512
4472,179,1448
4473,179,2408
4474,179,608
4475,180,2408
4476,180,1448
4477,180,512
4478,180,584
4479,180,1248
4480,180,248
4481,180,608
4482,180,1448
4483,180,248
4484,180,1448
4485,180,512
4486,180,512
4487,180,680
4488,180,608
4489,180,1248
4490,180,512
4491,180,1448
4492,180,1248
4493,180,1448
4494,180,608
4495,180,608
4496,180,584
4497,180,512
4498,180,2408
4499,180,1248
4500,181,2408
4501,181,2408
4502,181,608
4503,181,584
4504,181,680
4505,181,1736
4506,181,1736
4507,181,608
4508,181,512
4509,181,584
4510,181,584
4511,181,248
4512,181,584
4513,181,1448
4514,181,512
4515,181,512
4516,181,2408
4517,181,512
4518,181,1248
4519,181,512
4520,181,680
4521,181,2408
4522,181,1448
4523,181,584
4524,181,608
4525,182,2408
4526,182,2408
4527,182,608
4528,182,1448
4529,182,584
4530,182,512
4531,182,1448
4532,182,2408
4533,182,584
4534,182,1448
4535,182,584
4536,182,2408
4537,182,2408
4538,182,584
4539,182,608
4540,182,1448
4541,182,608
4542,182,512
4543,182,2408
4544,182,1448
4545,182,608
4546,182,1448
4547,182,2408
4548,182,608
4549,182,512
4550,183,2408
4551,183,2408
4552,183,584
4553,183,248
4554,183,1248
4555,183,1736
4556,183,2408
4557,183,1448
4558,183,1448
4559,183,584
4560,183,512
4561,183,2408
4562,183,608
4563,183,2408
4564,183,1448
4565,183,2408
4566,183,2408
4567,183,584
4568,183,248
4569,183,1448
4570,183,608
4571,183,512
4572,183,584
4573,183,2408
4574,183,584
4575,184,2408
4576,184,2408
4577,184,1448
4578,184,584
4579,184,1448
4580,184,584
4581,184,1448
4582,184,512
4583,184,584
4584,184,1448
4585,184,2408
4586,184,2408
4587,184,1448
4588,184,608
4589,184,512
4590,184,608
4591,184,2408
4592,184,608
4593,184,1736
4594,184,2408
4595,184,584
4596,184,512
4597,184,2408
4598,184,1448
4599,184,2408
4600,185,2408
4601,185,2408
4602,185,2408
4603,185,1448
4604,185,608
4605,185,2408
4606,185,2408
4607,185,2408
4608,185,1448
4609,185,584
4610,185,512
4611,185,1448
4612,185,2408
4613,185,2408
4614,185,1448
4615,185,1448
4616,185,248
4617,185,584
4618,185,1736
4619,185,2408
4620,185,1448
4621,185,2408
4622,185,584
4623,185,2408
4624,185,2408
4625,186,2408
4626,186,2408
4627,186,608
4628,186,1448
4629,186,2408
4630,186,2408
4631,186,608
4632,186,2408
4633,186,608
4634,186,608
4635,186,248
4636,186,512
4637,186,512
4638,186,1448
4639,186,1448
4640,186,1736
4641,186,584
4642,186,2408
4643,186,1448
4644,186,584
4645,186,512
4646,186,512
4647,186,2408
4648,186,584
4649,186,2408
4650,187,2408
4651,187,2408
4652,187,2408
4653,187,2408
4654,187,2408
4655,187,584
4656,187,2408
4657,187,1736
4658,187,2408
4659,187,584
4660,187,248
4661,187,584
4662,187,1736
4663,187,1736
4664,187,248
4665,187,2408
4666,187,2408
4667,187,1448
4668,187,680
4669,187,2408
4670,187,512
4671,187,2408
4672,187,1448
4673,187,1736
4674,187,608
4675,188,2408
4676,188,2408
4677,188,512
4678,188,512
4679,188,2408
4680,188,2408
4681,188,2408
4682,188,1736
4683,188,608
4684,188,608
4685,188,2408
4686,188,1448
4687,188,2408
4688,188,2408
4689,188,2408
4690,188,2408
4691,188,2408
4692,188,512
4693,188,2408
4694,188,2408
4695,188,2408
4696,188,1736
4697,188,1448
4698,188,2408
4699,188,680
4700,189,2408
4701,189,2408
4702,189,2408
4703,189,2408
4704,189,512
4705,189,2408
4706,189,1448
4707,189,512
4708,189,512
4709,189,2408
4710,189,2408
4711,189,1448
4712,189,2408
4713,189,2408
4714,189,2408
4715,189,1448
4716,189,1448
4717,189,512
4718,189,1736
4719,189,584
4720,189,1448
4721,189,608
4722,189,2408
4723,189,608
4724,189,584
4725,190,2408
4726,190,2408
4727,190,512
4728,190,2408
4729,190,680
4730,190,1448
4731,190,2408
4732,190,2408
4733,190,1448
4734,190,512
4735,190,608
4736,190,2408
4737,190,584
4738,190,512
4739,190,2408
4740,190,2408
4741,190,2408
4742,190,608
4743,190,1448
4744,190,2408
4745,190,1448
4746,190,1448
4747,190,1448
4748,190,584
4749,190,2408
4750,191,2408
4751,191,2408
4752,191,512
4753,191,584
4754,191,2408
4755,191,608
4756,191,2408
4757,191,608
4758,191,512
4759,191,2408
4760,191,2408
4761,191,1736
4762,191,2408
4763,191,1448
4764,191,1448
4765,191,2408
4766,191,608
4767,191,608
4768,191,584
4769,191,2408
4770,191,2408
4771,191,1736
4772,191,2408
4773,191,2408
4774,191,2408
4775,192,2408
4776,192,2408
4777,192,1448
4778,192,584
4779,192,2408
4780,192,608
4781,192,512
4782,192,1448
4783,192,512
4784,192,1448
4785,192,2408
4786,192,248
4787,192,2408
4788,192,512
4789,192,2408
4790,192,2408
4791,192,1448
4792,192,584
4793,192,584
4794,192,584
4795,192,1448
4796,192,2408
4797,192,512
4798,192,2408
4799,192,2408
4800,193,2408
4801,193,2408
4802,193,2408
4803,193,584
4804,193,2408
4805,193,1448
4806,193,1448
4807,193,1448
4808,193,2408
4809,193,248
4810,193,512
4811,193,608
4812,193,2408
4813,193,584
4814,193,584
4815,193,608
4816,193,608
4817,193,584
4818,193,608
4819,193,2408
4820,193,608
4821,193,1736
4822,193,2408
4823,193,608
4824,193,2408
4825,194,2408
4826,194,2408
4827,194,1448
4828,194,2408
4829,194,2408
4830,194,584
4831,194,2408
4832,194,2408
4833,194,608
4834,194,2408
4835,194,2408
4836,194,512
4837,194,1736
4838,194,1448
4839,194,512
4840,194,2408
4841,194,2408
4842,194,2408
4843,194,2408
4844,194,608
4845,194,512
4846,194,584
4847,194,608
4848,194,2408
4849,194,2408
4850,195,2408
4851,195,2408
4852,195,584
4853,195,512
4854,195,680
4855,195,584
4856,195,608
4857,195,2408
4858,195,512
4859,195,584
4860,195,608
4861,195,584
4862,195,608
4863,195,584
4864,195,2408
4865,195,2408
4866,195,584
4867,195,248
4868,195,1736
4869,195,2408
4870,195,2408
4871,195,584
4872,195,2408
4873,195,1448
4874,195,2408
4875,196,2408
4876,196,2408
4877,196,608
4878,196,2408
4879,196,2408
4880,196,608
4881,196,608
4882,196,2408
4883,196,2408
4884,196,2408
4885,196,680
4886,196,608
4887,196,512
4888,196,584
4889,196,2408
4890,196,2408
4891,196,2408
4892,196,2408
4893,196,608
4894,196,1448
4895,196,584
4896,196,584
4897,196,1448
4898,196,608
4899,196,1448
4900,197,2408
4901,197,2408
4902,197,512
4903,197,584
4904,197,2408
4905,197,1448
4906,197,584
4907,197,2408
4908,197,512
4909,197,584
4910,197,2408
4911,197,1448
4912,197,1736
4913,197,1448
4914,197,2408
4915,197,608
4916,197,1448
4917,197,584
4918,197,1448
4919,197,584
4920,197,608
4921,197,2408
4922,197,2408
4923,197,584
4924,197,2408
4925,198,2408
4926,198,2408
4927,198,2408
4928,198,584
4929,198,1448
4930,198,512
4931,198,584
4932,198,584
4933,198,584
4934,198,2408
4935,198,512
4936,198,1448
4937,198,512
4938,198,512
4939,198,2408
4940,198,2408
4941,198,584
4942,198,2408
4943,198,584
4944,198,584
4945,198,1448
4946,198,2408
4947,198,584
4948,198,1448
4949,198,2408
4950,199,2408
4951,199,2408
4952,199,2408
4953,199,1448
4954,199,2408
4955,199,1736
4956,199,512
4957,199,512
4958,199,2408
4959,199,2408
4960,199,2408
4961,199,2408
4962,199,2408
4963,199,1736
4964,199,584
4965,199,584
4966,199,584
4967,199,584
4968,199,1736
4969,199,248
4970,199,1448
4971,199,2408
4972,199,1448
4973,199,1448
4974,199,584
4975,200,2408
4976,200,2408
4977,200,2408
4978,200,1736
4979,200,584
4980,200,2408
4981,200,2408
4982,200,248
4983,200,2408
4984,200,248
4985,200,2408
4986,200,2408
4987,200,1448
4988,200,584
4989,200,1448
4990,200,512
4991,200,2408
4992,200,1448
4993,200,584
4994,200,584
4995,200,584
4996,200,2408
4997,200,680
4998,200,584
4999,200,512
